run_accession,country,collection_date
ERR2707121,COD,2008-01-01
ERR2707208,COD,2009-01-01
ERR2706929,COD,2006-01-01
ERR2706979,COD,2006-01-01
ERR2707132,COD,2008-01-01
ERR2706946,COD,2006-01-01
ERR2706951,COD,2006-01-01
ERR2707147,COD,2008-01-01
ERR2707047,COD,2007-01-01
ERR2707136,COD,2008-01-01
ERR2706981,COD,2006-01-01
ERR2707135,COD,2008-01-01
ERR2707204,COD,2009-01-01
ERR2707232,COD,2010-01-01
ERR2706920,COD,2006-01-01
ERR2706948,COD,2006-01-01
ERR2706969,COD,2006-01-01
ERR2707042,COD,2007-01-01
ERR2707050,COD,2007-01-01
ERR2707083,COD,2007-01-01
ERR2707110,COD,2008-01-01
ERR2707113,COD,2008-01-01
ERR2706968,COD,2006-01-01
ERR2707065,COD,2007-01-01
ERR2707165,COD,2009-01-01
ERR2707166,COD,2009-01-01
ERR2707174,COD,2009-01-01
ERR2706916,COD,2005-01-01
ERR2707212,COD,2009-01-01
ERR2707043,COD,2007-01-01
ERR2706925,COD,2006-01-01
ERR2706947,COD,2006-01-01
ERR2707012,COD,2007-01-01
ERR2707103,COD,2008-01-01
ERR2707049,COD,2007-01-01
ERR2707231,COD,2010-01-01
ERR2706915,COD,2005-01-01
ERR2707200,COD,2009-01-01
ERR2706964,COD,2006-01-01
ERR2707008,COD,2007-01-01
ERR2707190,COD,2009-01-01
ERR2707116,COD,2008-01-01
ERR2707122,COD,2008-01-01
ERR2707153,COD,2008-01-01
ERR2706955,COD,2006-01-01
ERR2706919,COD,2006-01-01
ERR2707179,COD,2009-01-01
ERR2706974,COD,2006-01-01
ERR2707055,COD,2007-01-01
ERR2707156,COD,2008-01-01
ERR2707019,COD,2007-01-01
ERR2707198,COD,2009-01-01
ERR2707224,COD,2010-01-01
ERR2707041,COD,2007-01-01
ERR2707167,COD,2009-01-01
ERR2707093,COD,2008-01-01
ERR2707196,COD,2009-01-01
ERR2706987,COD,2006-01-01
ERR2706953,COD,2006-01-01
ERR2707048,COD,2007-01-01
ERR2707118,COD,2008-01-01
ERR2707154,COD,2008-01-01
ERR2707039,COD,2007-01-01
ERR2707214,COD,2010-01-01
ERR2707056,COD,2007-01-01
ERR2706980,COD,2006-01-01
ERR2707091,COD,2008-01-01
ERR2707233,COD,2010-01-01
ERR2706954,COD,2006-01-01
ERR2707108,COD,2008-01-01
ERR2707227,COD,2010-01-01
ERR2707094,COD,2008-01-01
ERR2706996,COD,2007-01-01
ERR2706982,COD,2006-01-01
ERR2707218,COD,2010-01-01
ERR2707162,COD,2008-01-01
ERR2706983,COD,2006-01-01
ERR2707068,COD,2007-01-01
ERR2706939,COD,2006-01-01
ERR2707016,COD,2007-01-01
ERR2707151,COD,2008-01-01
ERR2707176,COD,2009-01-01
ERR2707143,COD,2008-01-01
ERR2707028,COD,2007-01-01
ERR2707226,COD,2010-01-01
ERR2707209,COD,2009-01-01
ERR2707149,COD,2008-01-01
ERR2707207,COD,2009-01-01
ERR2707215,COD,2010-01-01
ERR2707105,COD,2008-01-01
ERR2707046,COD,2007-01-01
ERR2707109,COD,2008-01-01
ERR2706967,COD,2006-01-01
ERR2706972,COD,2006-01-01
ERR2707192,COD,2009-01-01
ERR2707195,COD,2009-01-01
ERR2707052,COD,2007-01-01
ERR2706991,COD,2006-01-01
ERR2707127,COD,2008-01-01
ERR2706921,COD,2006-01-01
ERR2707034,COD,2007-01-01
ERR2707029,COD,2007-01-01
ERR2707026,COD,2007-01-01
ERR2706965,COD,2006-01-01
ERR2706971,COD,2006-01-01
ERR2707030,COD,2007-01-01
ERR2707044,COD,2007-01-01
ERR2706988,COD,2006-01-01
ERR2707104,COD,2008-01-01
ERR2707021,COD,2007-01-01
ERR2707141,COD,2008-01-01
ERR2707152,COD,2008-01-01
ERR2707119,COD,2008-01-01
ERR2706940,COD,2006-01-01
ERR2707134,COD,2008-01-01
ERR2707057,COD,2007-01-01
ERR2707081,COD,2007-01-01
ERR2707106,COD,2008-01-01
ERR2707079,COD,2007-01-01
ERR2706938,COD,2006-01-01
ERR2706956,COD,2006-01-01
ERR2707150,COD,2008-01-01
ERR2706985,COD,2006-01-01
ERR2707089,COD,2007-01-01
ERR2707205,COD,2009-01-01
ERR2706999,COD,2007-01-01
ERR2707129,COD,2008-01-01
ERR2707005,COD,2007-01-01
ERR2706922,COD,2006-01-01
ERR2707222,COD,2010-01-01
ERR2707000,COD,2007-01-01
ERR2707221,COD,2010-01-01
ERR2707223,COD,2010-01-01
ERR2707142,COD,2008-01-01
ERR2707006,COD,2007-01-01
ERR2707230,COD,2010-01-01
ERR2707117,COD,2008-01-01
ERR2707114,COD,2008-01-01
ERR4423738,COD,
ERR2707199,COD,2009-01-01
ERR2706917,COD,2005-01-01
ERR2707203,COD,2009-01-01
ERR2707022,COD,2007-01-01
ERR2707193,COD,2009-01-01
ERR2706958,COD,2006-01-01
ERR2707059,COD,2007-01-01
ERR2707201,COD,2009-01-01
ERR2707139,COD,2008-01-01
ERR2707202,COD,2009-01-01
ERR2707004,COD,2007-01-01
ERR2707155,COD,2008-01-01
ERR2706977,COD,2006-01-01
ERR2706990,COD,2006-01-01
ERR2707031,COD,2007-01-01
ERR2707095,COD,2008-01-01
ERR4423720,COD,
ERR2707182,COD,2009-01-01
ERR2707140,COD,2008-01-01
ERR2706937,COD,2006-01-01
ERR2707216,COD,2010-01-01
ERR2707001,COD,2007-01-01
ERR2706993,COD,2006-01-01
ERR2707168,COD,2009-01-01
ERR2707058,COD,2007-01-01
ERR2707025,COD,2007-01-01
ERR2706962,COD,2006-01-01
ERR2707219,COD,2010-01-01
ERR2706998,COD,2007-01-01
ERR2706949,COD,2006-01-01
ERR2707115,COD,2008-01-01
ERR2707011,COD,2007-01-01
ERR2707053,COD,2007-01-01
ERR2707206,COD,2009-01-01
ERR2707220,COD,2010-01-01
ERR2707070,COD,2007-01-01
ERR2707100,COD,2008-01-01
ERR2706911,COD,2005-01-01
ERR2707023,COD,2007-01-01
ERR2706926,COD,2006-01-01
ERR2707107,COD,2008-01-01
ERR2707027,COD,2007-01-01
ERR2707014,COD,2007-01-01
ERR2707088,COD,2007-01-01
ERR2706970,COD,2006-01-01
ERR2706918,COD,2005-01-01
ERR2706984,COD,2006-01-01
ERR2706994,COD,2007-01-01
ERR2706976,COD,2006-01-01
ERR2707090,COD,2008-01-01
ERR2707032,COD,2007-01-01
ERR2707009,COD,2007-01-01
ERR2707024,COD,2007-01-01
ERR2707137,COD,2008-01-01
ERR2707164,COD,2008-01-01
SRR10808657,IDN,2014-07-03
SRR10808747,IDN,2014-11-05
SRR10808801,IDN,2015-01-16
SRR6480333,IDN,2008-01-01
SRR10809146,IDN,2015-05-11
SRR6480588,IDN,
SRR10809106,IDN,2015-07-31
SRR10809034,IDN,2015-09-25
SRR6480619,IDN,2012-01-01
SRR10808971,IDN,2016-01-15
SRR10808900,IDN,2014-10-06
SRR6480542,IDN,
SRR10809142,IDN,2015-05-20
SRR6480552,IDN,
SRR10808987,IDN,2014-06-11
SRR6480592,IDN,
SRR6480550,IDN,
SRR6480367,IDN,2012-01-01
SRR6480530,IDN,
SRR10808967,IDN,2016-01-27
SRR10808974,IDN,2016-01-14
SRR6480568,IDN,
SRR10809128,IDN,2015-06-22
SRR10809013,IDN,2015-11-25
SRR10809203,IDN,2015-02-20
SRR6480413,IDN,2015-01-01
SRR10809045,IDN,2015-09-01
SRR10809118,IDN,2015-07-08
SRR10809151,IDN,2015-05-06
SRR10809079,IDN,2015-10-16
SRR10809187,IDN,2015-08-13
SRR6480580,IDN,
SRR6480587,IDN,
SRR10808736,IDN,2014-11-25
SRR6480634,IDN,2014-01-01
SRR6480510,IDN,2014-01-01
SRR10808867,IDN,2014-10-31
SRR10809065,IDN,2015-12-03
SRR10808723,IDN,2015-02-10
SRR6480445,IDN,2007-01-01
SRR10808781,IDN,2014-09-05
SRR10809217,IDN,2015-01-19
SRR6480318,IDN,2014-01-01
SRR10808729,IDN,2014-12-12
SRR10808798,IDN,2015-01-26
SRR6480581,IDN,
SRR10808911,IDN,2014-10-01
SRR6480512,IDN,2014-01-01
SRR10808448,IDN,2016-06-03
SRR6480376,IDN,2007-01-01
SRR6480624,IDN,2008-01-01
SRR10808964,IDN,2014-05-22
SRR6480335,IDN,2014-01-01
SRR10809150,IDN,2015-05-12
SRR6480566,IDN,2011-01-01
SRR10808889,IDN,2014-10-22
SRR10809115,IDN,2015-07-08
SRR10809035,IDN,2015-09-09
SRR10808750,IDN,2014-04-16
SRR10809124,IDN,2015-06-26
SRR10809196,IDN,2015-04-15
SRR10809004,IDN,2015-12-04
SRR10809122,IDN,2015-06-26
SRR10808733,IDN,2014-12-02
SRR6480377,IDN,2014-01-01
SRR10808774,IDN,2014-09-09
SRR6480314,IDN,2014-01-01
SRR10808737,IDN,2014-11-20
SRR10809052,IDN,2015-08-27
SRR6480419,IDN,2014-01-01
SRR10808775,IDN,2014-09-08
SRR10809180,IDN,2015-10-02
SRR10809190,IDN,2015-05-04
SRR6480448,IDN,2008-01-01
SRR10809162,IDN,2015-04-23
SRR6480609,IDN,2008-01-01
SRR10808981,IDN,2015-12-08
SRR10809016,IDN,2015-11-13
SRR6480443,IDN,2014-01-01
SRR10808635,IDN,2014-03-24
SRR6480547,IDN,
SRR10809038,IDN,2015-09-14
SRR6480559,IDN,2015-01-01
SRR10809095,IDN,2015-08-10
SRR6480614,IDN,
SRR6480541,IDN,
SRR10808763,IDN,2014-09-23
SRR6480583,IDN,2010-01-01
SRR10808679,IDN,2014-06-25
SRR10808793,IDN,2015-02-09
SRR10809125,IDN,2015-06-22
SRR6480607,IDN,2014-01-01
SRR10808523,IDN,2014-06-20
SRR10808741,IDN,2014-11-17
SRR6480313,IDN,2014-01-01
SRR6480557,IDN,2008-01-01
SRR10808986,IDN,2016-01-11
SRR10808612,IDN,2014-08-05
SRR6480324,IDN,2014-01-01
SRR6480632,IDN,2007-01-01
SRR6480534,IDN,
SRR10809132,IDN,2015-06-11
SRR10809179,IDN,2015-08-07
SRR10809126,IDN,2015-06-22
SRR10808988,IDN,2016-01-08
SRR6480463,IDN,2014-01-01
SRR10808780,IDN,2014-09-02
SRR10809181,IDN,2015-09-29
SRR6480488,IDN,2011-01-01
SRR10809044,IDN,2015-09-01
SRR10809036,IDN,2015-09-14
SRR10809024,IDN,2015-10-23
SRR6480533,IDN,
SRR6480590,IDN,
SRR10808646,IDN,2014-07-04
SRR6480620,IDN,2013-01-01
SRR10808856,IDN,2014-11-13
SRR10809185,IDN,2015-09-14
SRR10808546,IDN,2014-07-02
SRR6480627,IDN,2010-01-01
SRR6480633,IDN,2015-01-01
SRR10808709,IDN,2015-01-12
SRR10809147,IDN,2015-05-07
SRR10809173,IDN,2015-03-27
SRR6480493,IDN,2015-01-01
SRR10808457,IDN,2014-08-06
SRR10808994,IDN,2016-01-04
SRR10808321,IDN,2014-07-23
SRR10809093,IDN,2015-08-26
SRR6480554,IDN,2015-01-01
SRR10809108,IDN,2015-07-23
SRR6480631,IDN,2008-01-01
SRR10808788,IDN,2014-08-25
SRR6480518,IDN,2014-01-01
SRR10808980,IDN,2015-12-08
SRR10808977,IDN,2016-01-26
SRR10809071,IDN,2015-11-09
SRR6480629,IDN,2012-01-01
SRR10808762,IDN,2014-09-24
SRR10808735,IDN,2014-12-05
SRR6480618,IDN,2014-01-01
SRR10809073,IDN,2015-10-26
SRR10808979,IDN,2015-12-22
SRR10808972,IDN,2016-01-14
SRR6480623,IDN,2009-01-01
SRR10809200,IDN,2015-03-03
SRR6480485,IDN,2013-01-01
SRR6480538,IDN,2015-01-01
SRR10809213,IDN,2015-02-06
SRR10809100,IDN,2015-07-29
SRR6480356,IDN,2015-01-01
SRR10809165,IDN,2015-04-09
SRR10809102,IDN,2015-08-05
SRR10809117,IDN,2015-07-03
SRR10808966,IDN,2016-02-01
SRR10809025,IDN,2015-11-05
SRR6480516,IDN,2014-01-01
SRR10808804,IDN,2014-12-11
SRR6480492,IDN,2008-01-01
SRR10809130,IDN,2015-07-09
SRR6480365,IDN,2007-01-01
SRR10809186,IDN,2015-09-11
SRR10808963,IDN,2016-02-11
SRR10809033,IDN,2015-10-12
SRR10808746,IDN,2014-10-30
SRR6480379,IDN,2014-01-01
SRR10809188,IDN,2015-07-27
SRR10809029,IDN,2015-10-16
SRR6480524,IDN,
SRR10809166,IDN,2015-04-06
SRR6480327,IDN,2015-01-01
SRR6480612,IDN,2012-01-01
SRR6480446,IDN,2014-01-01
SRR10809193,IDN,2014-04-25
SRR10809113,IDN,2015-07-08
SRR6480415,IDN,2015-01-01
SRR10809207,IDN,2015-02-16
SRR10809114,IDN,2015-07-07
SRR10809096,IDN,2014-05-07
SRR10808734,IDN,2014-11-28
SRR6480487,IDN,2012-01-01
SRR10808449,IDN,2016-02-24
SRR10809009,IDN,2014-05-23
SRR10809198,IDN,2015-03-09
SRR10809192,IDN,2015-06-09
SRR6480548,IDN,
SRR10808945,IDN,2014-08-25
SRR10809215,IDN,2015-01-19
SRR6480420,IDN,2015-01-01
SRR10809143,IDN,2015-05-12
SRR10809145,IDN,2015-05-19
SRR6480560,IDN,2014-01-01
SRR10809116,IDN,2014-05-06
SRR6480409,IDN,2015-01-01
SRR10809202,IDN,2015-02-27
SRR10808786,IDN,2014-08-21
SRR10809005,IDN,2015-12-04
SRR6480431,IDN,2014-01-01
SRR10808756,IDN,2014-10-10
SRR10809120,IDN,2015-07-03
SRR10808758,IDN,2014-10-13
SRR6480428,IDN,2014-01-01
SRR10808845,IDN,2014-11-14
SRR6480444,IDN,2014-01-01
SRR10808794,IDN,2014-04-04
SRR10809059,IDN,2016-01-13
SRR10808479,IDN,2014-06-30
SRR10809141,IDN,2015-05-13
SRR10808710,IDN,2015-01-07
SRR6480453,IDN,2015-01-01
SRR6480574,IDN,
SRR10809043,IDN,2015-09-02
SRR10809156,IDN,2015-04-22
SRR6480384,IDN,2014-01-01
SRR10808767,IDN,2014-09-17
SRR6480329,IDN,2015-01-01
SRR10809094,IDN,2015-08-10
SRR10809017,IDN,2015-11-13
SRR10808354,IDN,2014-06-16
SRR10808751,IDN,2014-10-16
SRR10809119,IDN,2015-07-03
SRR10808989,IDN,2016-01-07
SRR6480509,IDN,2014-01-01
SRR10808834,IDN,2014-11-14
SRR6480625,IDN,
SRR10809131,IDN,2015-06-23
SRR6480371,IDN,2009-01-01
SRR6480608,IDN,2011-01-01
SRR6480451,IDN,2015-01-01
SRR10809208,IDN,2015-02-10
SRR10808991,IDN,2016-01-07
SRR6480352,IDN,2015-01-01
SRR10808712,IDN,2015-01-12
SRR6480610,IDN,2014-01-01
SRR10808782,IDN,2014-07-16
SRR10809030,IDN,2015-10-15
SRR10809090,IDN,2015-08-20
SRR6480325,IDN,2014-01-01
SRR10808823,IDN,2014-11-14
SRR10808969,IDN,2016-01-20
SRR10809047,IDN,2015-09-10
SRR6480354,IDN,2015-01-01
SRR10809164,IDN,2015-04-13
SRR10809110,IDN,2015-07-09
SRR10808690,IDN,2014-07-21
SRR6480400,IDN,2014-01-01
SRR6480317,IDN,2014-01-01
SRR10808732,IDN,2014-12-04
SRR6480545,IDN,
SRR6480595,IDN,2009-01-01
SRR10809014,IDN,2015-11-24
SRR10809039,IDN,2015-09-07
SRR10809112,IDN,2015-07-14
SRR10809081,IDN,2015-09-15
SRR10808765,IDN,2014-09-25
SRR6480465,IDN,2014-01-01
SRR10808355,IDN,2014-03-14
SRR10809178,IDN,2015-10-21
SRR6480421,IDN,2014-01-01
SRR10808512,IDN,2014-06-23
SRR10809000,IDN,2015-12-16
SRR10809121,IDN,2015-06-26
SRR10808976,IDN,2014-03-03
SRR6480408,IDN,2014-01-01
SRR10809098,IDN,2015-07-29
SRR10809088,IDN,2015-08-24
SRR6480330,IDN,2015-01-01
SRR10809037,IDN,2015-09-07
SRR10809134,IDN,2015-06-23
SRR6480372,IDN,2012-01-01
SRR6480461,IDN,2015-01-01
SRR10809210,IDN,2015-02-03
SRR6480483,IDN,2011-01-01
SRR6480626,IDN,2010-01-01
SRR10809061,IDN,2016-01-04
SRR10809123,IDN,2015-06-26
SRR10808990,IDN,2016-01-07
SRR6480578,IDN,2015-01-01
SRR10809211,IDN,2015-02-02
SRR10808738,IDN,2014-11-24
SRR10809175,IDN,2015-03-30
SRR6480499,IDN,2015-01-01
SRR6480489,IDN,2008-01-01
SRR10808744,IDN,2014-11-12
SRR6480323,IDN,2014-01-01
SRR10808727,IDN,2014-12-09
SRR6480339,IDN,2008-01-01
SRR10809204,IDN,2015-02-20
SRR6480411,IDN,2015-01-01
SRR10809159,IDN,2015-04-21
SRR10809066,IDN,2015-11-26
SRR10808634,IDN,2014-07-17
SRR10809069,IDN,2015-11-14
SRR10809089,IDN,2015-08-21
SRR10808802,IDN,2014-12-30
SRR10809010,IDN,2015-11-27
SRR10809139,IDN,2015-05-26
SRR10808728,IDN,2014-04-17
SRR6480316,IDN,2015-01-01
SRR10808721,IDN,2015-03-17
SRR6480586,IDN,
SRR10809015,IDN,2016-01-14
SRR6480441,IDN,2014-01-01
SRR10809149,IDN,2014-05-09
SRR10809104,IDN,2015-07-30
SRR10808992,IDN,2016-01-04
SRR10809048,IDN,2015-08-31
SRR10809063,IDN,2015-12-14
SRR10808878,IDN,2014-10-27
SRR6480511,IDN,2014-01-01
SRR10809046,IDN,2015-09-01
SRR10808725,IDN,2014-12-12
SRR6480565,IDN,2012-01-01
SRR10808726,IDN,2014-12-12
SRR10809080,IDN,2015-10-08
SRR10808451,IDN,2016-02-17
SRR6480555,IDN,2009-01-01
SRR6480613,IDN,
SRR10809182,IDN,2014-04-28
SRR6480449,IDN,2014-01-01
SRR10809054,IDN,2016-02-02
SRR10809067,IDN,2015-11-24
SRR10808923,IDN,2014-03-27
SRR6480594,IDN,2014-01-01
SRR10809055,IDN,2016-01-28
SRR10809084,IDN,2015-09-07
SRR10809189,IDN,2015-05-27
SRR10809135,IDN,2015-06-03
SRR6480331,IDN,2013-01-01
SRR10809026,IDN,2015-10-30
SRR10808997,IDN,2015-12-16
SRR10808757,IDN,2014-10-08
SRR6480611,IDN,2014-01-01
SRR10809012,IDN,2015-11-26
SRR6480321,IDN,2014-01-01
SRR10808789,IDN,2014-08-21
SRR10809109,IDN,2015-07-10
SRR6480370,IDN,2012-01-01
SRR10809070,IDN,2015-11-12
SRR10809085,IDN,2015-08-26
SRR6480551,IDN,
SRR10809195,IDN,2015-04-27
SRR10809056,IDN,2016-01-25
SRR6480486,IDN,2011-01-01
SRR10809022,IDN,2015-11-06
SRR6480378,IDN,2008-01-01
SRR10809075,IDN,2014-05-07
SRR6480369,IDN,2008-01-01
SRR6480532,IDN,
SRR10808450,IDN,2016-02-23
SRR6480572,IDN,
SRR6480562,IDN,2007-01-01
SRR10809103,IDN,2015-07-30
SRR6480591,IDN,
SRR10809092,IDN,2015-08-31
SRR10809140,IDN,2015-05-20
SRR6480621,IDN,2014-01-01
SRR10808366,IDN,2014-06-12
SRR6480459,IDN,2015-01-01
SRR10809209,IDN,2015-03-10
SRR10809194,IDN,2014-03-03
SRR10809161,IDN,2015-04-20
SRR6480558,IDN,2015-01-01
SRR10809057,IDN,2016-01-20
SRR10808452,IDN,2016-02-16
SRR10809136,IDN,2015-06-01
SRR10808568,IDN,2014-06-02
SRR10808970,IDN,2016-01-20
SRR10809011,IDN,2015-12-03
SRR10809168,IDN,2015-04-02
SRR6480358,IDN,2015-01-01
SRR6480440,IDN,2014-01-01
SRR10809086,IDN,2014-05-07
SRR6480381,IDN,2011-01-01
SRR10809154,IDN,2015-05-05
SRR6480589,IDN,
SRR6480584,IDN,2012-01-01
SRR6480397,IDN,2009-01-01
SRR6480615,IDN,
SRR6480368,IDN,2008-01-01
SRR10808985,IDN,2016-01-19
SRR10809003,IDN,2015-12-04
SRR10809137,IDN,2015-06-04
SRR6480531,IDN,
SRR6480577,IDN,
SRR10808999,IDN,2015-12-18
SRR10809006,IDN,2015-12-03
SRR6480504,IDN,2015-01-01
SRR10809172,IDN,2015-03-27
SRR10809062,IDN,2015-12-30
SRR6480326,IDN,2014-01-01
SRR10808701,IDN,2014-06-27
SRR10809002,IDN,2015-12-07
SRR10808811,IDN,2014-12-01
SRR6480564,IDN,2014-01-01
SRR10808601,IDN,2014-08-08
SRR6480546,IDN,
SRR6480523,IDN,
SRR6480563,IDN,2014-01-01
SRR10808956,IDN,2014-08-22
SRR10809050,IDN,2015-08-31
SRR10808770,IDN,2014-09-18
SRR6480491,IDN,2012-01-01
SRR6480556,IDN,2014-01-01
SRR10808740,IDN,2014-11-21
SRR6480549,IDN,
SRR10808713,IDN,2015-01-12
SRR6480350,IDN,2015-01-01
SRR10809206,IDN,2015-02-20
SRR6480417,IDN,2015-01-01
SRR10809049,IDN,2015-08-31
SRR6480606,IDN,2008-01-01
SRR10809155,IDN,2015-04-23
SRR6480319,IDN,2014-01-01
SRR10808753,IDN,2014-10-16
SRR10809153,IDN,2015-05-11
SRR10808993,IDN,2016-01-11
SRR6480575,IDN,
SRR6480495,IDN,2015-01-01
SRR10809212,IDN,2015-01-27
SRR10808766,IDN,2014-09-17
SRR10809040,IDN,2015-09-10
SRR10808759,IDN,2014-10-03
SRR6480429,IDN,2014-01-01
SRR6480517,IDN,2014-01-01
SRR10808468,IDN,2014-07-11
SRR6480536,IDN,
SRR10808535,IDN,2014-12-11
SRR6480540,IDN,2015-01-01
SRR10809177,IDN,2015-03-25
SRR6480567,IDN,
SRR10809101,IDN,2015-08-03
SRR6480535,IDN,
SRR10808965,IDN,2016-02-16
SRR6480363,IDN,2008-01-01
SRR6480373,IDN,2008-01-01
SRR10809144,IDN,2015-05-11
SRR10808742,IDN,2014-11-21
SRR6480328,IDN,2014-01-01
SRR6480616,IDN,
SRR6480366,IDN,2008-01-01
SRR10809068,IDN,2015-11-18
SRR10808995,IDN,2015-12-28
SRR6480569,IDN,2015-01-01
SRR10809214,IDN,2015-01-26
SRR10808749,IDN,2014-10-27
SRR6480596,IDN,2014-01-01
SRR10808769,IDN,2014-09-17
SRR6480393,IDN,2014-01-01
SRR6480571,IDN,
SRR10808982,IDN,2015-12-02
SRR10809158,IDN,2015-04-21
SRR10808719,IDN,2014-12-18
SRR6480320,IDN,2014-01-01
SRR6480490,IDN,2008-01-01
SRR6480364,IDN,2012-01-01
SRR6480529,IDN,
SRR10808377,IDN,2014-06-06
SRR6480561,IDN,2014-01-01
SRR6480573,IDN,
SRR10809174,IDN,2015-03-27
SRR6480497,IDN,2015-01-01
SRR10809199,IDN,2015-03-30
SRR6480544,IDN,2015-01-01
SRR10808996,IDN,2015-12-29
SRR6480347,IDN,2014-01-01
SRR10808715,IDN,2014-12-29
SRR6480484,IDN,2011-01-01
SRR10808708,IDN,2015-01-13
SRR6480422,IDN,2015-01-01
SRR6480452,IDN,2007-01-01
SRR12416828,IDN,2018-01-01
SRR10808983,IDN,2015-11-24
SRR10809072,IDN,2015-11-05
SRR6480576,IDN,
SRR12416827,IDN,2018-01-01
SRR12416830,IDN,2018-01-01
SRR6480570,IDN,
SRR10809023,IDN,2015-11-06
SRR6480385,IDN,2009-01-01
SRR12416835,IDN,2018-01-01
SRR12416832,IDN,2018-01-01
SRR12416825,IDN,2018-01-01
SRR12416841,IDN,2018-01-01
SRR12416844,IDN,2018-01-01
SRR12416822,IDN,2018-01-01
SRR10808711,IDN,2015-01-06
SRR6480351,IDN,2015-01-01
SRR12416826,IDN,2018-01-01
SRR12416831,IDN,2018-01-01
SRR12416837,IDN,2018-01-01
SRR12416820,IDN,2018-01-01
SRR12416818,IDN,2018-01-01
SRR12416847,IDN,2018-01-01
SRR12416846,IDN,2018-01-01
SRR12416836,IDN,2018-01-01
SRR12416845,IDN,2018-01-01
SRR12416838,IDN,2018-01-01
SRR12416823,IDN,2018-01-01
SRR12416821,IDN,2018-01-01
SRR12416819,IDN,2018-01-01
ERR2229814,DNK,2012-01-01
ERR1950074,DNK,2010-01-01
ERR1949985,DNK,2008-01-01
ERR2229022,DNK,2005-01-01
ERR1949986,DNK,2003-01-01
ERR1950033,DNK,1998-01-01
ERR1950020,DNK,2007-01-01
ERR1950059,DNK,2003-01-01
ERR1950022,DNK,2007-01-01
ERR1950035,DNK,1998-01-01
ERR1950067,DNK,2012-01-01
ERR1950002,DNK,2014-01-01
ERR2229812,DNK,2011-01-01
ERR1950040,DNK,1999-01-01
ERR1950039,DNK,2004-01-01
ERR1950072,DNK,2011-01-01
ERR1950068,DNK,2012-01-01
ERR2229028,DNK,1994-01-01
ERR2229816,DNK,2012-01-01
ERR2229807,DNK,2011-01-01
ERR1949973,DNK,2013-01-01
ERR2228906,DNK,2004-01-01
ERR1950027,DNK,2004-01-01
ERR1950005,DNK,2000-01-01
ERR1949980,DNK,1993-01-01
ERR1950006,DNK,2001-01-01
ERR1950087,DNK,2009-01-01
ERR2229034,DNK,2007-01-01
ERR2228896,DNK,2008-01-01
ERR1950078,DNK,2010-01-01
ERR1950042,DNK,2000-01-01
ERR1950056,DNK,2002-01-01
ERR1950001,DNK,2014-01-01
ERR2228980,DNK,2014-01-01
ERR1950050,DNK,1995-01-01
ERR2228967,DNK,2014-01-01
ERR1950041,DNK,1999-01-01
ERR2229815,DNK,2012-01-01
ERR1950034,DNK,1998-01-01
ERR1950076,DNK,2004-01-01
ERR1950075,DNK,2010-01-01
ERR1950058,DNK,2003-01-01
ERR1950077,DNK,2010-01-01
ERR1949996,DNK,2005-01-01
ERR2228901,DNK,2008-01-01
ERR2229818,DNK,1998-01-01
ERR1950063,DNK,2004-01-01
ERR2229794,DNK,2005-01-01
ERR2229048,DNK,2005-01-01
ERR2229668,DNK,2003-01-01
ERR1950048,DNK,1994-01-01
ERR1950013,DNK,2005-01-01
ERR1950066,DNK,2011-01-01
ERR2229809,DNK,2011-01-01
ERR1949988,DNK,1996-01-01
ERR1950007,DNK,2001-01-01
ERR1949997,DNK,1996-01-01
ERR2229020,DNK,2005-01-01
ERR1950025,DNK,1993-01-01
ERR1949976,DNK,1993-01-01
ERR1950073,DNK,2011-01-01
ERR1950046,DNK,1992-01-01
ERR2229675,DNK,2003-01-01
ERR2228978,DNK,2014-01-01
ERR2229030,DNK,1999-01-01
ERR1950018,DNK,2006-01-01
ERR1949981,DNK,1992-01-01
ERR1949995,DNK,1994-01-01
ERR2229672,DNK,2003-01-01
ERR1950026,DNK,1997-01-01
ERR1950031,DNK,1997-01-01
ERR1950036,DNK,1999-01-01
ERR1950021,DNK,2007-01-01
ERR2228950,DNK,2007-01-01
ERR1949998,DNK,2014-01-01
ERR2229796,DNK,2006-01-01
ERR2228987,DNK,2006-01-01
ERR2229817,DNK,2012-01-01
ERR2229669,DNK,2003-01-01
ERR1950051,DNK,1995-01-01
ERR2229676,DNK,2003-01-01
ERR1949987,DNK,2003-01-01
ERR1950019,DNK,2007-01-01
ERR1950014,DNK,2006-01-01
ERR2228983,DNK,2014-01-01
ERR2229775,DNK,1993-01-01
ERR2228920,DNK,2006-01-01
ERR2229453,DNK,2012-01-01
ERR2229509,DNK,2011-01-01
ERR2228992,DNK,2006-01-01
ERR2229721,DNK,2008-01-01
ERR2228871,DNK,2004-01-01
ERR1950082,DNK,2009-01-01
ERR2229014,DNK,2007-01-01
ERR1949970,DNK,2012-01-01
ERR1950060,DNK,2003-01-01
ERR2229820,DNK,2012-01-01
ERR2228842,DNK,2014-01-01
ERR2228973,DNK,2014-01-01
ERR2229039,DNK,2007-01-01
ERR2229582,DNK,2002-01-01
ERR1950079,DNK,2010-01-01
ERR1949984,DNK,2008-01-01
ERR2229571,DNK,2001-01-01
ERR2229665,DNK,2003-01-01
ERR2229562,DNK,2001-01-01
ERR2229770,DNK,2003-01-01
ERR2229797,DNK,2006-01-01
